%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1391634754370858730,726324,1391634754370858730,,-0.155593277957,0.0354706113935,0.147577559192,0.109335716092,0.808166441561,0.0433867209544,0.577087771805
1391634754371952647,726325,1391634754371952647,,-0.155560983466,0.0353564628503,0.147632403942,0.109584884761,0.807793009303,0.0441479207059,0.577505470322
1391634754372745275,726326,1391634754372745275,,-0.155560983466,0.0353564628503,0.147632403942,0.109584884761,0.807793009303,0.0441479207059,0.577505470322
1391634754373539431,726327,1391634754373539431,,-0.155560983466,0.0353564628503,0.147632403942,0.109584884761,0.807793009303,0.0441479207059,0.577505470322
1391634754374464452,726328,1391634754374464452,,-0.155457134777,0.0351308344791,0.147981483013,0.104514293938,0.808516575355,0.0408183939534,0.577677737543
1391634754375218385,726329,1391634754375218385,,-0.155457134777,0.0351308344791,0.147981483013,0.104514293938,0.808516575355,0.0408183939534,0.577677737543
1391634754385731511,726330,1391634754385731511,,-0.155457134777,0.0351308344791,0.147981483013,0.104514293938,0.808516575355,0.0408183939534,0.577677737543
1391634754387213165,726331,1391634754387213165,,-0.15537665376,0.0350507795944,0.148118010133,0.104771192493,0.807691455298,0.0429463909067,0.578630380961
1391634754388064784,726332,1391634754388064784,,-0.155377682081,0.0350487905792,0.14811902456,0.104752396044,0.807706276545,0.0429220824392,0.578614898868
1391634754390388322,726333,1391634754390388322,,-0.155377682081,0.0350487905792,0.14811902456,0.104752396044,0.807706276545,0.0429220824392,0.578614898868
1391634754391215375,726334,1391634754391215375,,-0.155493047304,0.0349260957119,0.147974240656,0.10308881439,0.808462866218,0.041124336102,0.577987265668
1391634754392913842,726335,1391634754392913842,,-0.155494919368,0.0349043649507,0.147950009407,0.101715772472,0.808778185744,0.0405719337245,0.577828405401
1391634754403232258,726336,1391634754403232258,,-0.155494919368,0.0349043649507,0.147950009407,0.101715772472,0.808778185744,0.0405719337245,0.577828405401
1391634754403654733,726337,1391634754403654733,,-0.155587093562,0.0350904857248,0.147577504236,0.109512397729,0.808090250792,0.0425587631675,0.577222602637
1391634754403989273,726338,1391634754403989273,,-0.155587093562,0.0350904857248,0.147577504236,0.109512397729,0.808090250792,0.0425587631675,0.577222602637
1391634754404319756,726339,1391634754404319756,,-0.155587093562,0.0350904857248,0.147577504236,0.109512397729,0.808090250792,0.0425587631675,0.577222602637
1391634754405115090,726340,1391634754405115090,,-0.155587093562,0.0350904857248,0.147577504236,0.109512397729,0.808090250792,0.0425587631675,0.577222602637
1391634754405861345,726341,1391634754405861345,,-0.155453306586,0.0351858835931,0.147882067088,0.109012103838,0.808205426327,0.0418235421873,0.577209789757
1391634754407283741,726342,1391634754407283741,,-0.155453306586,0.0351858835931,0.147882067088,0.109012103838,0.808205426327,0.0418235421873,0.577209789757
1391634754408275190,726343,1391634754408275190,,-0.155453738787,0.0351861137343,0.147883927426,0.109024028981,0.808214469843,0.0418221090179,0.577194978355
1391634754409339888,726344,1391634754409339888,,-0.155453738787,0.0351861137343,0.147883927426,0.109024028981,0.808214469843,0.0418221090179,0.577194978355
1391634754411140844,726345,1391634754411140844,,-0.155516428267,0.0347947877777,0.14786249602,0.105052016194,0.808372894935,0.0408886201934,0.577776303916
1391634754411843278,726346,1391634754411843278,,-0.155516428267,0.0347947877777,0.14786249602,0.105052016194,0.808372894935,0.0408886201934,0.577776303916
1391634754415007849,726347,1391634754415007849,,-0.155448976097,0.0351211105358,0.147926925489,0.108584071851,0.808104591959,0.0421154392225,0.577410389215
1391634754415345929,726348,1391634754415345929,,-0.155448976097,0.0351211105358,0.147926925489,0.108584071851,0.808104591959,0.0421154392225,0.577410389215
1391634754415694942,726349,1391634754415694942,,-0.155448976097,0.0351211105358,0.147926925489,0.108584071851,0.808104591959,0.0421154392225,0.577410389215
