%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1391635143305154657,1153123,1391635143305154657,,-0.120078488808,0.0231535439958,0.180587381844,0.112783559933,0.754029337113,0.0144646079871,0.646923799607
1391635143306198327,1153124,1391635143306198327,,-0.120160914157,0.0239785402649,0.180221955243,0.121372552077,0.751564396864,0.0286871027077,0.647762850978
1391635143307180200,1153125,1391635143307180200,,-0.120204508111,0.0237396060138,0.180312958794,0.118481248759,0.75295290122,0.0252020295719,0.646829946696
1391635143308345771,1153126,1391635143308345771,,-0.120204508111,0.0237396060138,0.180312958794,0.118481248759,0.75295290122,0.0252020295719,0.646829946696
1391635143311145340,1153127,1391635143311145340,,-0.120204508111,0.0237396060138,0.180312958794,0.118481248759,0.75295290122,0.0252020295719,0.646829946696
1391635143311569770,1153128,1391635143311569770,,-0.120319130159,0.0233561104508,0.1802866718,0.112702187516,0.754293076011,0.0198218846272,0.646488410802
1391635143311926235,1153129,1391635143311926235,,-0.120319130159,0.0233561104508,0.1802866718,0.112702187516,0.754293076011,0.0198218846272,0.646488410802
1391635143312267476,1153130,1391635143312267476,,-0.120319130159,0.0233561104508,0.1802866718,0.112702187516,0.754293076011,0.0198218846272,0.646488410802
1391635143313167236,1153131,1391635143313167236,,-0.120319130159,0.0233561104508,0.1802866718,0.112702187516,0.754293076011,0.0198218846272,0.646488410802
1391635143314047785,1153132,1391635143314047785,,-0.1202813617,0.0232673080879,0.180277074383,0.113657851449,0.754478337973,0.017129102643,0.646181804275
1391635143314782325,1153133,1391635143314782325,,-0.1202813617,0.0232673080879,0.180277074383,0.113657851449,0.754478337973,0.017129102643,0.646181804275
1391635143315754309,1153134,1391635143315754309,,-0.120291894985,0.0229740292188,0.180332991871,0.10933616077,0.754114691715,0.016737663141,0.647361171464
1391635143316670064,1153135,1391635143316670064,,-0.120291894985,0.0229740292188,0.180332991871,0.10933616077,0.754114691715,0.016737663141,0.647361171464
1391635143322059950,1153136,1391635143322059950,,-0.120291894985,0.0229740292188,0.180332991871,0.10933616077,0.754114691715,0.016737663141,0.647361171464
1391635143324260406,1153137,1391635143324260406,,-0.120416358353,0.0232985000968,0.180232019876,0.110341482704,0.754496898732,0.0202581181903,0.646644257414
1391635143325919131,1153138,1391635143325919131,,-0.120361971687,0.0230819797851,0.180366761186,0.108833660357,0.754725855624,0.0156975745701,0.646759385999
1391635143327606305,1153139,1391635143327606305,,-0.120361971687,0.0230819797851,0.180366761186,0.108833660357,0.754725855624,0.0156975745701,0.646759385999
1391635143329619801,1153140,1391635143329619801,,-0.120204682255,0.0229600572891,0.180240582584,0.110298892494,0.753147526585,0.0182551931082,0.648282118709
1391635143331143556,1153141,1391635143331143556,,-0.120204682255,0.0229600572891,0.180240582584,0.110298892494,0.753147526585,0.0182551931082,0.648282118709
1391635143332424465,1153142,1391635143332424465,,-0.120306450954,0.0232334927106,0.180397631102,0.109986790602,0.754228910157,0.017697164722,0.647092317477
1391635143334322653,1153143,1391635143334322653,,-0.120306450954,0.0232334927106,0.180397631102,0.109986790602,0.754228910157,0.017697164722,0.647092317477
1391635143336171211,1153144,1391635143336171211,,-0.120158415821,0.0234259198754,0.18083968581,0.107240246227,0.753895377755,0.0187961915886,0.647910481603
1391635143336999052,1153145,1391635143336999052,,-0.120053534777,0.0234309374554,0.180728814056,0.113731639176,0.754535827066,0.0127369182237,0.646203196246
1391635143338978507,1153146,1391635143338978507,,-0.120053534777,0.0234309374554,0.180728814056,0.113731639176,0.754535827066,0.0127369182237,0.646203196246
1391635143340826873,1153147,1391635143340826873,,-0.120240101234,0.023210486497,0.180264225291,0.112157018236,0.752633320311,0.0200741543402,0.648506682113
1391635143341648542,1153148,1391635143341648542,,-0.120240101234,0.023210486497,0.180264225291,0.112157018236,0.752633320311,0.0200741543402,0.648506682113
1391635143342541945,1153149,1391635143342541945,,-0.120240101234,0.023210486497,0.180264225291,0.112157018236,0.752633320311,0.0200741543402,0.648506682113
1391635143343302913,1153150,1391635143343302913,,-0.120193825918,0.0231562179258,0.180416876495,0.111051004079,0.753257259851,0.0177207905931,0.64804100839
1391635143344067528,1153151,1391635143344067528,,-0.120193825918,0.0231562179258,0.180416876495,0.111051004079,0.753257259851,0.0177207905931,0.64804100839
1391635143344994191,1153152,1391635143344994191,,-0.120193825918,0.0231562179258,0.180416876495,0.111051004079,0.753257259851,0.0177207905931,0.64804100839
1391635143345829413,1153153,1391635143345829413,,-0.120149419133,0.0226769608317,0.180399938743,0.109198325199,0.754112242081,0.0166177054993,0.647390379895
1391635143346583310,1153154,1391635143346583310,,-0.120149419133,0.0226769608317,0.180399938743,0.109198325199,0.754112242081,0.0166177054993,0.647390379895
