%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1391634884721436451,809075,1391634884721436451,,-0.153571975368,0.0348199827477,0.152516767265,0.0826964774765,0.812858203185,0.0287336052145,0.575844782958
1391634884721833128,809076,1391634884721833128,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884722101751,809077,1391634884722101751,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884722366155,809078,1391634884722366155,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884723171608,809079,1391634884723171608,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884724285052,809083,1391634884724285052,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884724549414,809084,1391634884724549414,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884724830805,809085,1391634884724830805,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884725094902,809086,1391634884725094902,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884725358596,809087,1391634884725358596,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884727000809,809088,1391634884727000809,,-0.153460579761,0.0350270358533,0.152795794764,0.0822205026517,0.812898802479,0.0286425676141,0.575860164616
1391634884727723764,809089,1391634884727723764,,-0.153494517051,0.0349752865542,0.152768212426,0.078559876438,0.812998894404,0.0278930817372,0.576266535123
1391634884728368676,809090,1391634884728368676,,-0.153494517051,0.0349752865542,0.152768212426,0.078559876438,0.812998894404,0.0278930817372,0.576266535123
1391634884729094311,809091,1391634884729094311,,-0.153494517051,0.0349752865542,0.152768212426,0.078559876438,0.812998894404,0.0278930817372,0.576266535123
1391634884743973734,809092,1391634884743973734,,-0.153494517051,0.0349752865542,0.152768212426,0.078559876438,0.812998894404,0.0278930817372,0.576266535123
1391634884744397563,809093,1391634884744397563,,-0.153506939173,0.0349585392146,0.152619933044,0.080314130649,0.813139504972,0.0274311953599,0.575848344092
1391634884744748963,809094,1391634884744748963,,-0.153506939173,0.0349585392146,0.152619933044,0.080314130649,0.813139504972,0.0274311953599,0.575848344092
1391634884745093964,809095,1391634884745093964,,-0.153506939173,0.0349585392146,0.152619933044,0.080314130649,0.813139504972,0.0274311953599,0.575848344092
1391634884745406747,809096,1391634884745406747,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884745783036,809097,1391634884745783036,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884746139384,809098,1391634884746139384,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884746489593,809099,1391634884746489593,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884746849574,809100,1391634884746849574,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884747700540,809101,1391634884747700540,,-0.153487388751,0.0348948653865,0.152800383316,0.0774972117233,0.812957376593,0.0276940220167,0.576478557418
1391634884748659465,809102,1391634884748659465,,-0.153488354117,0.0348910445683,0.15279977233,0.0774459094323,0.812967675349,0.0276539647389,0.576472851211
1391634884749442352,809103,1391634884749442352,,-0.153382579291,0.0351583900699,0.152941212743,0.0801773230306,0.812401097856,0.0303634411154,0.576761748487
1391634884750386955,809104,1391634884750386955,,-0.153382579291,0.0351583900699,0.152941212743,0.0801773230306,0.812401097856,0.0303634411154,0.576761748487
1391634884751167613,809105,1391634884751167613,,-0.15341413008,0.0350288842271,0.152925211212,0.0815699870333,0.812844795011,0.0297303812911,0.575973767517
1391634884752016116,809106,1391634884752016116,,-0.15341413008,0.0350288842271,0.152925211212,0.0815699870333,0.812844795011,0.0297303812911,0.575973767517
1391634884752940866,809107,1391634884752940866,,-0.15341413008,0.0350288842271,0.152925211212,0.0815699870333,0.812844795011,0.0297303812911,0.575973767517
1391634884753907762,809108,1391634884753907762,,-0.153533816686,0.0351094761144,0.152662340216,0.0798845233194,0.812987723567,0.0293825501506,0.576026119208
1391634884754692989,809109,1391634884754692989,,-0.153533816686,0.0351094761144,0.152662340216,0.0798845233194,0.812987723567,0.0293825501506,0.576026119208
